"","id","team","manager","jobTasksSDSA","jobBalanceSDSA","jobPaySDSA","jobRecognitionSDSA","jobAdvancementSDSA","jobCoworkersSDSA","jobManagementSDSA","salary","tenure","age","genderFM","degreeBMP","citizenNY","describeManager"
"1223","L139A","Health","Y9874X",2,3,4,4,3,4,4,160814,9,37,2,3,1,"c(""fabulous"", ""thrilling"", ""magnific"", ""straight"", ""respectable"")"
"1224","J504V","R&D","W6837Y",5,4,7,6,7,6,6,167244,10,40,2,3,1,"c(""sweet"", ""determinately"", ""glamorous"", ""nicest"", ""enterprising"")"
"1225","D633K","R&D","V4859W",3,4,4,5,4,5,5,80891,6,37,2,3,2,"c(""audacious"", ""excitant"", ""luckiest"", ""brilliant"", ""profitable"")"
"1226","P414I","R&D","V4859W",2,1,4,4,4,3,2,53056,6,28,2,2,2,"c(""nice"", ""trustworthy"", ""gracious"", ""freewill"", ""endorsed"")"
"1227","S271O","Finance","Z4040W",5,5,7,6,6,7,7,46619,5,44,1,1,2,"c(""splendiferous"", ""whimsical"", ""favorite"", ""vital"", ""sunshiny"")"
"1228","U571P","DSI","Y7924Z",1,2,2,3,3,4,3,114150,3,47,1,3,1,"c(""merited"", ""ecstatic"", ""brave"", ""confident"", ""devoted"")"
"1229","G821L","R&D","W6837Y",2,4,3,4,4,6,NA,47832,3,43,1,1,1,"c(""proud"", ""excellent"", ""dauntless"", ""livelong"", ""vivacious"")"
"1230","U221Q","Health","X3361V",5,4,7,7,7,6,NA,50428,0,23,1,1,1,"c(""intense"", ""thankful"", ""incentive"", ""favorable"", ""beneficiary"")"
"1231","T348Z","Ethics","W4935V",1,5,4,2,2,7,7,139447,1,39,2,3,2,"c(""healthy"", ""devotional"", ""gorgeous"", ""competitive"", ""flirtatious"")"
"1232","M628Q","Health","Y9874X",5,5,6,6,7,6,7,92701,4,29,2,3,2,"c(""freehand"", ""prominent"", ""positive"", ""gracious"", ""merriest"")"
"1233","K926I","Finance","W7052V",5,5,6,5,6,6,NA,48832,0,40,1,1,2,"c(""amusive"", ""neat"", ""convincing"", ""sunshiny"", ""important"")"
"1234","G660F","Finance","Z4040W",2,2,4,3,3,3,2,47778,1,50,1,1,2,"c(""daring"", ""superior"", ""positivistic"", ""worshipful"", ""calm"")"
"1235","F878H","Finance","Z5440X",5,1,7,6,7,3,3,76870,9,37,2,2,2,"c(""cheerly"", ""winnable"", ""truer"", ""invulnerable"", ""treasurable"")"
"1236","E436I","R&D","V4859W",1,5,2,3,2,6,7,165689,8,28,2,3,1,"c(""handsomest"", ""delightsome"", ""tolerant"", ""supporting"", ""powerful"")"
"1237","N189H","Health","Y9874X",4,5,6,6,5,6,7,59433,4,40,1,2,2,"c(""romantic"", ""praiseworthy"", ""urgent"", ""splendent"", ""courageous"")"
"1238","N745S","Finance","Z5080X",3,2,4,4,4,4,3,76212,10,48,1,2,2,"c(""loving"", ""splendid"", ""trusting"", ""merriest"", ""adventurous"")"
"1239","S379S","Finance","W7052V",4,3,6,5,5,4,NA,46749,4,51,1,1,1,"c(""dynamic"", ""stealthiest"", ""easier"", ""playful"", ""swift"")"
"1240","P965O","Finance","Z4040W",2,3,4,4,5,5,5,98500,0,55,2,3,2,"c(""friendly"", ""supreme"", ""truer"", ""excited"", ""hopeful"")"
"1241","B311T","Finance","Z5080X",4,5,6,5,6,7,6,56348,0,51,2,2,2,"c(""natural"", ""foolproof"", ""idealist"", ""fresh"", ""easeful"")"
"1242","S131R","R&D","W6837Y",2,2,3,3,3,4,4,143777,9,46,2,3,2,"c(""excellent"", ""positivistic"", ""stable"", ""sophisticated"", ""intelligent"")"
"1243","N295O","R&D","V4859W",5,5,6,6,6,6,6,108513,0,52,2,3,2,"c(""rich"", ""special"", ""wiser"", ""nicest"", ""flexible"")"
"1244","F709T","Ethics","V1748V",4,4,5,5,5,5,6,57150,2,53,1,2,2,"c(""gentler"", ""remarkable"", ""acceptant"", ""amazed"", ""calm"")"
"1245","V369E","Finance","Z4040W",1,4,2,3,2,5,5,51191,7,38,1,1,2,"c(""isolationism"", ""brisk"", ""cheerful"", ""grateful"", ""dynamistic"")"
"1246","X996U","Ethics","V5401Z",4,1,4,5,6,2,NA,54540,5,53,1,2,1,"c(""jollier"", ""funnier"", ""agreeable"", ""ambitious"", ""numberable"")"
"1247","X169W","Finance","Z5440X",5,5,6,6,6,7,7,57202,1,41,1,2,2,"c(""scrumptious"", ""intelligent"", ""impressive"", ""whimsical"", ""ardent"")"
"1248","C194M","Finance","V1626X",1,3,3,3,3,5,4,51967,4,51,1,1,2,"c(""perfectible"", ""celebrated"", ""friendlier"", ""rewarding"", ""cuter"")"
"1249","P517U","Ethics","W4935V",3,1,4,4,4,3,2,54050,2,54,1,1,2,"c(""glad"", ""champion"", ""youthful"", ""immortal"", ""energetic"")"
"1250","J634E","R&D","W6837Y",4,4,6,6,6,5,6,53199,3,26,2,1,2,"c(""free"", ""handsomest"", ""effective"", ""warmish"", ""loving"")"
"1251","M656L","Finance","Z5080X",4,3,6,5,5,5,5,68622,9,30,1,1,1,"c(""opportune"", ""honorable"", ""freewheeling"", ""luckier"", ""stunning"")"
"1252","L217H","Finance","Z4040W",5,2,6,6,6,4,4,65369,8,40,1,1,2,"c(""capable"", ""divinatory"", ""buoyant"", ""endorsed"", ""genial"")"
"1253","A117X","Ethics","W4935V",1,1,3,2,3,2,2,80579,1,54,1,3,2,"c(""immune"", ""excitative"", ""alive"", ""trustable"", ""capable"")"
"1254","F569E","Finance","Z5080X",4,1,6,5,6,3,3,101250,7,33,2,3,2,"c(""opportune"", ""blessed"", ""special"", ""honest"", ""affectionate"")"
"1255","J172N","R&D","V4203Y",1,2,2,3,2,5,4,56403,4,29,2,2,2,"c(""forgiving"", ""generous"", ""stout"", ""determinative"", ""charitable"")"
"1256","G769W","Finance","Z4040W",2,3,4,3,3,4,3,147934,2,39,2,3,2,"c(""cheerier"", ""proud"", ""resolute"", ""merriest"", ""honest"")"
"1257","B356C","DSI","Y7924Z",1,3,2,3,2,4,5,65707,6,38,2,3,2,"c(""idealistic"", ""sentimental"", ""superior"", ""freeborn"", ""swift"")"
"1258","D871Q","Finance","Z5440X",5,2,7,6,7,3,3,70365,6,34,2,3,2,"c(""freewheeling"", ""easygoing"", ""efficient"", ""mirthful"", ""splendorous"")"
"1259","L271M","Finance","V1626X",4,5,5,6,6,7,NA,54512,5,35,1,2,2,"c(""cuter"", ""amusing"", ""fantastic"", ""affectional"", ""benefic"")"
"1260","S900E","Finance","Z5080X",2,4,3,4,3,6,5,54358,0,44,1,1,2,"c(""bold"", ""freest"", ""worthwhile"", ""honest"", ""jubilant"")"
"1261","U136H","R&D","X8503X",4,1,5,5,5,4,3,54702,6,38,2,2,2,"c(""trusting"", ""freethinker"", ""successive"", ""splendiferous"", ""delightsome"")"
"1262","Y948E","R&D","W6837Y",2,3,3,4,3,5,4,57540,5,51,1,2,2,"c(""passive"", ""sociable"", ""relaxant"", ""reliant"", ""terrorless"")"
"1263","G833F","Finance","W7052V",2,3,3,4,3,5,5,162504,10,44,2,3,1,"c(""keen"", ""clear"", ""gleeful"", ""ambivalent"", ""hurtless"")"
"1264","S838X","R&D","W6837Y",5,5,6,6,6,6,7,55916,7,35,2,2,2,"c(""greatest"", ""delightful"", ""harmonic"", ""honest"", ""handsomer"")"
"1265","U684X","Health","V3988Z",1,4,3,2,3,5,6,75533,10,52,1,1,2,"c(""excitative"", ""hurtless"", ""passional"", ""untarnished"", ""likeable"")"
"1266","A609Z","R&D","V4203Y",5,2,7,7,7,3,3,105538,7,31,2,3,2,"c(""defensible"", ""special"", ""resolvent"", ""convincing"", ""romance"")"
"1267","O673Q","R&D","X8503X",5,2,7,7,7,4,3,117968,3,28,2,3,2,"c(""novel"", ""harmless"", ""complimentary"", ""powerful"", ""fab"")"
"1268","E145E","R&D","X2508W",2,4,4,4,3,5,5,46047,3,42,1,1,2,"c(""meritorious"", ""merriest"", ""honourable"", ""strongish"", ""breathtaking"")"
"1269","X328D","R&D","X2508W",4,5,5,7,6,7,NA,120392,4,51,2,3,2,"c(""delectable"", ""benign"", ""fab"", ""frisky"", ""rich"")"
"1270","B293R","Finance","Z4040W",5,2,7,5,6,4,3,45450,3,41,1,1,2,"c(""poised"", ""intellectualism"", ""fearless"", ""pressureless"", ""delightsome"")"
"1271","F378E","DSI","Y7924Z",1,2,3,1,2,3,4,128790,1,48,2,3,1,"c(""merry"", ""excellent"", ""amorous"", ""valuable"", ""picturesque"")"
"1272","W320L","Finance","Z5080X",3,3,4,5,5,4,4,77412,8,36,1,3,2,"c(""perfectionistic"", ""respectful"", ""secure"", ""triumphal"", ""ideal"")"
"1273","W469W","Health","Y9874X",5,5,6,6,7,7,NA,53329,4,45,2,1,1,"c(""accepted"", ""assured"", ""clean"", ""easygoing"", ""harmless"")"
"1274","V789O","Health","Y9874X",1,1,2,2,2,3,2,73979,3,46,2,3,2,"c(""secure"", ""feeling"", ""champy"", ""respective"", ""meritorious"")"
"1275","P756S","DSI","I511L",5,5,7,7,6,6,NA,80017,10,41,2,2,2,"c(""irrational"", ""mistaken"", ""haunted"", ""restriction"", ""distressed"")"
"1276","P782Y","Finance","Z5440X",5,2,6,6,7,4,NA,71559,9,43,1,1,2,"c(""agog"", ""favored"", ""valued"", ""gratifying"", ""best"")"
"1277","X214U","Health","X3361V",5,2,7,6,6,4,2,59173,0,27,2,2,2,"c(""heartwarming"", ""gracile"", ""solid"", ""profitable"", ""amazed"")"
"1278","K996K","Ethics","V5401Z",5,3,6,7,6,5,5,167799,8,53,2,3,2,"c(""useful"", ""amusable"", ""riskless"", ""vested"", ""rich"")"
"1279","A416E","Finance","Z5440X",5,2,6,7,7,4,4,47845,7,27,1,1,2,"c(""useful"", ""precious"", ""peaceful"", ""nicer"", ""outgoing"")"
"1280","W885T","DSI","Y7924Z",5,2,6,7,7,4,4,73963,8,36,1,1,1,"c(""innovative"", ""restful"", ""affectionate"", ""liveliest"", ""successful"")"
"1281","M929L","Finance","V1626X",3,3,4,4,4,4,5,57712,4,41,1,2,2,"c(""romantic"", ""charming"", ""engaging"", ""fervid"", ""optimistic"")"
"1282","I807F","Health","X3361V",4,1,5,6,5,1,NA,53153,1,48,1,1,1,"c(""joyous"", ""darling"", ""resolvent"", ""harmonious"", ""alive"")"
"1283","O947A","Finance","V1626X",5,1,7,7,6,2,2,73997,8,48,1,1,2,"c(""determined"", ""consolable"", ""faultless"", ""adorable"", ""excitant"")"
"1284","O950J","Health","X3361V",3,2,4,4,5,3,3,50074,7,55,1,1,1,"c(""virtuous"", ""promissory"", ""thoughtful"", ""generous"", ""energetic"")"
"1285","I723O","R&D","W6837Y",5,3,7,7,7,5,6,56176,0,40,1,2,2,"c(""vigoroso"", ""straight"", ""intellectual"", ""outgoing"", ""like"")"
"1286","E367C","Finance","V1626X",2,5,3,4,4,6,6,50213,2,38,1,1,2,"c(""intact"", ""thrilling"", ""riskless"", ""heavenward"", ""devotional"")"
"1287","Z392I","R&D","W6837Y",1,1,3,2,3,2,3,56132,0,39,1,2,2,"c(""easiest"", ""novel"", ""engaged"", ""calmative"", ""delightsome"")"
"1288","N930Y","Finance","V1626X",2,2,4,3,3,4,4,78958,9,45,2,2,1,"c(""dynamitic"", ""freethinking"", ""sunniest"", ""competitive"", ""noble"")"
"1289","M170Q","Finance","Z5080X",1,3,2,3,2,3,4,104256,2,46,2,3,2,"c(""kind"", ""blithe"", ""peaceful"", ""best"", ""friendliest"")"
"1290","X477B","R&D","X8503X",2,4,4,3,4,5,6,124543,8,52,2,3,2,"c(""positivistic"", ""delightful"", ""irresistible"", ""gentler"", ""funnier"")"
"1291","H227U","Ethics","W4935V",3,2,5,4,5,4,2,48295,5,30,2,1,2,"c(""winning"", ""peaceful"", ""urgent"", ""methodical"", ""gratifying"")"
"1292","Y799F","Health","X3361V",5,4,6,7,6,5,NA,79374,0,39,2,3,2,"c(""sexy"", ""outstanding"", ""inviting"", ""honorific"", ""supporting"")"
"1293","C911E","Ethics","V1748V",1,1,3,2,2,2,3,54312,7,47,2,2,2,"c(""freestanding"", ""sophisticated"", ""terrorless"", ""irresistible"", ""cuter"")"
"1294","X654C","Health","Y9874X",1,3,2,3,2,4,4,123809,6,28,1,3,2,"c(""beaut"", ""devoted"", ""sunniest"", ""benignant"", ""praiseworthy"")"
"1295","B265S","Health","V3988Z",2,1,4,4,3,2,3,64223,8,35,1,1,2,"c(""daring"", ""inviting"", ""worth"", ""successful"", ""prominent"")"
"1296","W133T","R&D","X8503X",4,5,5,5,6,7,7,109352,6,37,2,3,2,"c(""honest"", ""lively"", ""vivacious"", ""fearless"", ""respectable"")"
"1297","A161R","Finance","W7052V",5,4,6,6,7,6,NA,71252,8,35,1,1,2,"c(""fumeless"", ""happier"", ""surest"", ""ethical"", ""playful"")"
"1298","U450S","Finance","Z4040W",2,2,3,3,3,4,4,72753,8,51,1,1,2,"c(""intellective"", ""braver"", ""happiest"", ""exciting"", ""welcome"")"
"1299","R755E","R&D","V4203Y",1,5,3,3,3,7,6,57008,3,50,1,2,2,"c(""chic"", ""cheery"", ""accomplished"", ""successive"", ""stealthiest"")"
"1300","K172N","Finance","Z4040W",3,5,5,5,5,7,6,76245,6,42,2,3,2,"c(""freeborn"", ""endorsed"", ""wised"", ""celebrated"", ""surer"")"
"1301","R997T","Ethics","W4935V",5,4,7,6,6,6,NA,135756,9,46,1,3,2,"c(""gallant"", ""rapturous"", ""curious"", ""favored"", ""freeborn"")"
"1302","H497R","Health","Y9874X",2,2,3,4,3,4,3,146200,0,39,2,3,2,"c(""vigilant"", ""perfect"", ""warmish"", ""fortunate"", ""offenseless"")"
"1303","F794A","R&D","V4859W",2,4,4,3,4,6,5,80658,8,49,1,2,2,"c(""engaged"", ""friendly"", ""efficient"", ""triumphant"", ""opportune"")"
"1304","Q681O","Ethics","V1748V",1,5,3,2,1,6,6,66774,5,34,2,3,2,"c(""prettiest"", ""medal"", ""determinable"", ""marvelous"", ""smart"")"
"1305","H194I","Finance","Z4040W",1,3,3,4,2,5,4,73268,0,27,1,3,2,"c(""hilarious"", ""virtuosity"", ""libertarian"", ""beautiful"", ""stealthiest"")"
"1306","R481E","R&D","V4859W",2,4,3,4,3,7,5,118210,1,29,2,3,2,"c(""favored"", ""resolvent"", ""jocular"", ""pensive"", ""friendlier"")"
"1307","C450D","Health","V3988Z",3,3,4,4,4,5,4,67174,1,39,2,3,2,"c(""scrumptious"", ""trusting"", ""rapturous"", ""respectable"", ""dauntless"")"
"1308","C926M","R&D","W6837Y",5,3,6,6,7,5,NA,53414,5,29,1,2,1,"c(""attractive"", ""triumphant"", ""casual"", ""interesting"", ""freebie"")"
"1309","V378W","Finance","Z5080X",2,4,3,3,3,5,6,76577,9,41,2,2,2,"c(""intellective"", ""wealthier"", ""excitable"", ""scrumptious"", ""vigoroso"")"
"1310","N454C","Health","X3361V",5,5,7,6,6,7,NA,52414,0,44,1,1,2,"c(""self-confident"", ""precious"", ""prepared"", ""freehold"", ""okay"")"
"1311","B762I","DSI","Y7924Z",2,5,3,4,3,6,7,49522,1,32,2,1,2,"c(""clever"", ""helpful"", ""humorous"", ""positive"", ""determinately"")"
"1312","F420U","Finance","W7052V",4,3,6,5,6,4,NA,54465,0,36,2,1,2,"c(""lown"", ""surest"", ""favorite"", ""assured"", ""sentimental"")"
"1313","B102F","Finance","Z5440X",2,1,3,4,4,3,3,52666,6,27,1,1,2,"c(""unbelievable"", ""ecstatic"", ""fabulous"", ""advanced"", ""outgoing"")"
"1314","X637N","Finance","Z5440X",5,5,6,6,7,6,6,50112,3,54,1,1,2,"c(""excitative"", ""harmonious"", ""intelligible"", ""bright"", ""smart"")"
"1315","Z172D","R&D","V4203Y",4,1,6,6,6,3,3,58237,0,54,2,2,2,"c(""worshipful"", ""passionate"", ""freehand"", ""enjoyable"", ""adventuresome"")"
"1316","E905A","Ethics","W4935V",2,1,3,4,4,3,2,54646,7,23,1,1,1,"c(""cheerier"", ""amusable"", ""vibrant"", ""surest"", ""dynamometric"")"
"1317","V795Y","Finance","V1626X",3,3,5,5,4,5,5,55752,0,29,1,2,2,"c(""freethinker"", ""immune"", ""robust"", ""nicer"", ""handsomer"")"
"1318","V146F","Finance","Z5080X",3,2,5,4,4,4,4,135446,6,38,1,3,2,"c(""good"", ""brilliant"", ""grand"", ""amused"", ""satisfied"")"
"1319","R683O","Finance","W7052V",5,4,7,7,6,6,6,71797,10,32,1,1,2,"c(""energetic"", ""worshipful"", ""honour"", ""strongish"", ""outstanding"")"
"1320","W776V","DSI","Y7924Z",4,4,5,6,6,5,5,137417,10,49,2,3,2,"c(""ardent"", ""hurtless"", ""lovely"", ""hardy"", ""flexible"")"
"1321","E858J","R&D","V4859W",1,4,2,2,2,6,6,51514,2,27,1,1,1,"c(""lively"", ""guiltless"", ""gentle"", ""prominent"", ""fabulous"")"
"1322","T616X","R&D","X8503X",3,3,4,5,4,4,5,58639,3,22,1,2,2,"c(""superior"", ""excited"", ""sweet"", ""devoted"", ""resolved"")"
"1323","Y952N","DSI","Y7924Z",3,4,5,5,5,6,6,117345,1,45,2,3,2,"c(""honorable"", ""glorious"", ""incentive"", ""fascinating"", ""radiant"")"
"1324","W359Q","Ethics","V5401Z",4,3,6,5,6,5,5,56696,2,32,2,2,1,"c(""efficient"", ""prominent"", ""resolute"", ""adventuresome"", ""super"")"
"1325","H154R","R&D","X8503X",1,3,3,2,4,5,4,74321,3,53,2,3,2,"c(""immortal"", ""confident"", ""delectable"", ""harmonious"", ""stout"")"
"1326","L388A","Health","X3361V",3,5,6,5,5,7,7,62765,9,28,1,1,2,"c(""happiest"", ""jolly"", ""intelligible"", ""wealthiest"", ""freeborn"")"
"1327","P672U","Ethics","W4935V",2,3,3,5,3,5,5,68722,8,33,1,1,2,"c(""vigoroso"", ""guiltless"", ""urgent"", ""fresh"", ""worth"")"
"1328","A635R","Finance","Z5080X",1,5,2,3,2,7,7,47711,3,31,1,1,1,"c(""thankful"", ""cheerly"", ""favorite"", ""cherishable"", ""delectable"")"
"1329","W956F","Finance","V1626X",2,2,3,3,4,4,NA,58807,6,24,2,2,1,"c(""adventuresome"", ""joyous"", ""hopeful"", ""efficient"", ""wiser"")"
"1330","U108Z","Ethics","W4935V",2,5,4,3,3,7,NA,143835,8,31,2,3,1,"c(""interested"", ""prettier"", ""jovial"", ""perfectionist"", ""celebrated"")"
"1331","X952F","R&D","V4203Y",1,3,2,2,2,4,5,133581,0,52,2,3,2,"c(""euphoric"", ""outstanding"", ""nicer"", ""praiseworthy"", ""merry"")"
"1332","W192D","R&D","X2508W",4,3,5,6,6,5,5,54511,5,35,2,2,2,"c(""wellborn"", ""healthy"", ""impressionist"", ""assurgent"", ""pleasurable"")"
"1333","X603T","R&D","V4203Y",2,2,3,3,4,4,3,80940,9,51,2,2,2,"c(""amusive"", ""joyful"", ""satisfactory"", ""champy"", ""desired"")"
"1334","Z317F","Ethics","V1748V",4,4,5,5,6,6,NA,73812,10,26,2,2,2,"c(""terrific"", ""kissable"", ""harmonic"", ""rich"", ""unequaled"")"
"1335","M309R","R&D","X8503X",1,3,3,3,2,4,NA,71824,1,45,2,3,2,"c(""loving"", ""happiest"", ""wiser"", ""easier"", ""indestructible"")"
"1336","D677S","Finance","W7052V",1,2,2,2,2,4,4,58118,7,28,1,2,2,"c(""libertarian"", ""decisive"", ""youthful"", ""interested"", ""pleasant"")"
"1337","C325V","Finance","Z4040W",2,2,3,3,4,4,3,54192,4,39,1,2,2,"c(""apprehensible"", ""handsomest"", ""loyal"", ""strong"", ""handsome"")"
"1338","C435W","R&D","X2508W",1,2,3,2,3,3,4,65091,8,49,2,1,2,"c(""freewill"", ""prominent"", ""fervent"", ""compassionate"", ""intelligible"")"
"1339","K232F","Finance","Z5080X",4,3,5,5,4,4,4,82985,10,50,2,2,2,"c(""forgivable"", ""romance"", ""honour"", ""fortunate"", ""healthy"")"
"1340","C962F","DSI","Y7924Z",3,3,5,4,4,5,4,144871,9,38,2,3,1,"c(""remarkable"", ""amazing"", ""faithful"", ""surer"", ""beautiful"")"
"1341","Y105P","DSI","Y7924Z",3,5,4,5,5,7,7,54193,0,48,2,1,1,"c(""remarkable"", ""excitable"", ""complimentary"", ""sprightly"", ""okay"")"
"1342","O294F","Ethics","V5401Z",2,1,4,4,3,2,3,60603,3,55,2,3,2,"c(""ecstatic"", ""resolvent"", ""honorable"", ""tensionless"", ""funny"")"
"1343","G770R","R&D","X8503X",5,3,6,7,6,4,4,58024,4,54,2,2,1,"c(""okay"", ""greater"", ""buoyant"", ""harmonic"", ""nifty"")"
"1344","H813M","Ethics","V1748V",3,4,4,5,4,6,6,72465,3,26,2,3,1,"c(""passive"", ""lown"", ""contented"", ""humorous"", ""inquisitive"")"
"1345","S851T","Finance","V1626X",3,5,4,4,4,6,NA,74361,1,23,2,3,2,"c(""resolute"", ""winnable"", ""funniest"", ""splendid"", ""amusive"")"
"1346","V878C","Finance","W7052V",2,3,3,3,4,5,4,58012,7,31,1,2,2,"c(""guiltless"", ""reliant"", ""splendorous"", ""engaging"", ""honourable"")"
"1347","T140C","Ethics","V1748V",3,1,4,5,5,2,2,53667,5,33,1,1,1,"c(""responsible"", ""favorable"", ""festive"", ""relievable"", ""rich"")"
"1348","Z797N","Finance","V1626X",1,2,2,2,3,4,3,57652,1,38,2,2,2,"c(""intellective"", ""remarkable"", ""jubilant"", ""complimentary"", ""affectional"")"
"1349","N185M","Finance","Z4040W",2,1,4,3,3,3,2,121651,10,25,2,3,2,"c(""wisest"", ""valued"", ""benignant"", ""affectional"", ""freethinking"")"
"1350","U415Y","Ethics","W4935V",2,3,3,3,3,5,5,68786,10,25,2,1,2,"c(""capable"", ""excitative"", ""numberable"", ""enjoyable"", ""dynamistic"")"
"1351","R940B","Finance","Z5080X",2,4,4,3,4,5,5,46226,0,33,1,1,2,"c(""picturesque"", ""handsomest"", ""mandatory"", ""tenderhearted"", ""trustworthy"")"
"1352","J657D","Finance","Z5080X",3,3,5,4,5,5,4,54520,4,23,1,2,2,"c(""lucky"", ""kissable"", ""impressionistic"", ""excitant"", ""okay"")"
"1353","W522D","R&D","V4859W",2,5,4,3,4,7,7,55124,7,35,2,2,1,"c(""jolliest"", ""heavenly"", ""lovely"", ""huggable"", ""worth"")"
"1354","O504T","Health","V3988Z",2,3,3,4,3,4,4,146439,3,31,2,3,1,"c(""sprightly"", ""cheery"", ""rich"", ""special"", ""flexible"")"
"1355","N106J","DSI","Y7924Z",3,5,5,4,5,7,6,54879,1,44,1,1,2,"c(""greater"", ""mature"", ""strongish"", ""agog"", ""lovely"")"
"1356","W518A","Ethics","V5401Z",2,4,4,3,3,5,5,90495,0,55,2,3,1,"c(""excited"", ""friendlier"", ""intact"", ""suave"", ""livelong"")"
"1357","H701A","R&D","V4859W",2,2,3,3,4,5,3,58737,7,39,1,2,2,"c(""lown"", ""blessed"", ""magnific"", ""merriest"", ""warmish"")"
"1358","T738U","R&D","V4203Y",2,1,4,3,4,3,2,54105,0,34,1,2,1,"c(""methodical"", ""daring"", ""honorary"", ""warmish"", ""awesome"")"
"1359","W995Y","R&D","X2508W",2,3,3,4,4,4,5,76949,8,23,2,2,2,"c(""resolute"", ""genial"", ""sociable"", ""engaging"", ""positive"")"
"1360","R200Y","Finance","Z5440X",3,1,5,4,5,2,2,138650,2,28,2,3,2,"c(""elated"", ""idealist"", ""funny"", ""virtuous"", ""amoristic"")"
"1361","I896E","Finance","Z4040W",3,3,4,4,4,4,5,94545,6,55,1,3,1,"c(""amoroso"", ""bold"", ""winning"", ""fervent"", ""glorious"")"
"1362","J203P","Finance","Z5080X",2,4,3,4,4,5,6,96772,10,24,2,3,2,"c(""worthwhile"", ""perfectionist"", ""attractive"", ""poised"", ""brisk"")"
"1363","X842G","R&D","W6837Y",4,2,6,6,5,4,4,80525,9,45,2,2,1,"c(""tolerant"", ""desirous"", ""worthy"", ""vibrant"", ""stable"")"
"1364","D148J","Ethics","V5401Z",5,1,7,6,7,3,3,69224,10,22,1,1,2,"c(""positivism"", ""merry"", ""freethinking"", ""devotional"", ""freewill"")"
"1365","S348B","Finance","Z5080X",2,2,4,3,3,4,3,66934,8,28,1,1,1,"c(""graceful"", ""festive"", ""vigilant"", ""decisive"", ""fair"")"
"1366","L953G","Finance","Z5080X",3,3,5,4,5,4,3,81690,8,22,1,2,2,"c(""influential"", ""breathtaking"", ""humoristic"", ""nicest"", ""amusing"")"
"1367","V519N","Health","V3988Z",3,5,4,4,5,6,7,79339,8,40,1,2,2,"c(""methodical"", ""trustworthy"", ""satisfied"", ""vivacious"", ""audacious"")"
"1368","P785Z","Finance","V1626X",4,4,5,6,6,6,5,139111,5,26,1,3,2,"c(""trusting"", ""freewheeling"", ""affectional"", ""greater"", ""confident"")"
"1369","S370A","R&D","V4859W",1,5,2,3,2,7,7,49148,0,25,1,1,1,"c(""capable"", ""humoral"", ""dynamistic"", ""solid"", ""agreeable"")"
"1370","H731F","Health","V3988Z",5,3,7,7,6,5,5,58366,5,37,2,2,1,"c(""prosperous"", ""invulnerable"", ""honorary"", ""magnificent"", ""stable"")"
"1371","K836H","R&D","V4859W",5,3,7,6,6,4,4,52639,2,42,2,1,2,"c(""convincing"", ""beatific"", ""methodical"", ""gentlest"", ""superior"")"
"1372","N875K","R&D","X2508W",4,5,6,5,5,7,NA,47206,0,42,1,1,2,"c(""gracile"", ""wisest"", ""impressionistic"", ""pleasing"", ""superb"")"
"1373","J802D","Health","V3988Z",3,3,4,5,4,5,6,64660,10,46,1,1,1,"c(""affectionate"", ""classy"", ""merrier"", ""riskless"", ""champy"")"
"1374","B406J","Health","X3361V",1,4,2,2,3,6,6,56999,6,41,1,2,2,"c(""ambitious"", ""reliant"", ""exciting"", ""boldface"", ""dauntless"")"
"1375","R506X","R&D","X8503X",2,4,3,4,3,5,5,123770,2,24,2,3,2,"c(""satisfiable"", ""pensive"", ""intact"", ""handsome"", ""intellectualism"")"
"1376","F938C","Finance","Z5080X",2,1,4,4,3,2,3,49302,6,32,1,1,2,"c(""smug"", ""huggable"", ""devoted"", ""jolly"", ""virtuosic"")"
"1377","T787O","R&D","X2508W",5,2,6,6,7,4,3,51375,2,36,1,1,2,"c(""winning"", ""luckiest"", ""charitable"", ""supremacist"", ""virtuosic"")"
"1378","E106F","Ethics","V1748V",1,5,2,2,2,7,7,73937,9,33,1,2,2,"c(""fab"", ""generous"", ""serene"", ""attractive"", ""freest"")"
"1379","O978D","Health","X3361V",2,5,4,3,3,7,NA,135214,7,40,2,3,2,"c(""jolly"", ""neat"", ""painless"", ""easy"", ""straight"")"
"1380","V631O","Finance","Z4040W",3,3,5,4,5,5,5,83186,5,34,1,3,2,"c(""fortunate"", ""superb"", ""forgiving"", ""daring"", ""wealthier"")"
"1381","K611K","R&D","V4203Y",4,2,5,6,6,4,3,75993,9,34,1,2,2,"c(""competent"", ""vital"", ""merited"", ""easiest"", ""giggliest"")"
"1382","P620S","R&D","V4859W",3,2,4,5,4,4,3,78113,9,48,1,2,2,"c(""respectful"", ""darling"", ""luckier"", ""idealistic"", ""likeable"")"
"1383","J499O","R&D","X8503X",5,4,7,7,7,6,NA,52456,6,32,1,1,2,"c(""gracious"", ""appreciative"", ""better"", ""dignified"", ""respectable"")"
"1384","Y531L","R&D","W6837Y",5,3,7,7,7,5,5,66442,10,42,1,1,2,"c(""excellent"", ""honourable"", ""ethical"", ""gentlest"", ""gracious"")"
